date,cases(t+14),confirmed(t),calls(t),complaint(t),Awareness,Larviciding,Fogging,irs,Ovi_Trap,Dewatering,Tyres,water_leakage,FishSeed,Adult_Mosquitoes,irs_patient,town
7/1/2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
7/2/2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
7/3/2013,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9
7/4/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
7/5/2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
7/6/2013,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9
7/7/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
7/8/2013,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,9
7/9/2013,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,9
7/10/2013,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,9
7/11/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
7/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
7/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
7/14/2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
7/15/2013,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9
7/16/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
7/17/2013,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
7/18/2013,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
7/19/2013,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
7/20/2013,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9
7/21/2013,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9
7/22/2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
7/23/2013,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9
7/24/2013,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
7/25/2013,5,0,1,0,0,2,0,0,0,0,8,0,0,0,0,9
7/26/2013,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9
7/27/2013,5,0,0,0,7,2,0,0,0,0,0,0,0,0,0,9
7/28/2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
7/29/2013,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,9
7/30/2013,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
7/31/2013,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
8/1/2013,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
8/2/2013,11,0,1,0,0,6,0,0,0,0,0,0,0,0,0,9
8/3/2013,11,0,1,0,5,6,0,0,0,0,0,0,0,0,0,9
8/4/2013,10,0,1,0,0,7,0,0,0,0,0,0,0,0,0,9
8/5/2013,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9
8/6/2013,11,0,1,0,0,13,0,0,0,0,0,0,0,0,0,9
8/7/2013,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
8/8/2013,14,0,0,0,0,3,0,0,0,1,0,0,0,0,0,9
8/9/2013,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
8/10/2013,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9
8/11/2013,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
8/12/2013,14,0,0,0,0,2,0,2,0,0,0,0,5,0,0,9
8/13/2013,16,0,2,0,0,2,0,1,0,0,0,0,0,0,1,9
8/14/2013,20,0,1,0,0,6,0,0,0,2,3,0,0,0,0,9
8/15/2013,21,0,2,0,0,12,0,0,0,9,2,0,0,0,0,9
8/16/2013,28,1,1,0,6,24,0,0,0,3,0,0,0,0,0,9
8/17/2013,30,0,6,0,3,14,0,0,0,2,11,0,1,0,1,9
8/18/2013,23,0,4,0,7,4,0,0,0,0,0,0,2,0,0,9
8/19/2013,20,0,0,0,0,20,0,0,1,1,2,0,0,0,0,9
8/20/2013,23,0,4,0,1,14,0,3,0,2,0,1,0,1,0,9
8/21/2013,24,0,4,0,8,27,0,3,1,1,7,1,0,0,0,9
8/22/2013,19,0,5,0,5,27,1,1,1,5,3,0,0,0,0,9
8/23/2013,22,0,5,0,1,19,0,0,0,4,1,0,0,0,3,9
8/24/2013,25,0,2,0,6,1,0,2,0,3,0,0,0,1,0,9
8/25/2013,22,0,2,0,0,3,0,0,0,0,2,0,0,0,0,9
8/26/2013,16,0,3,0,1,2,0,0,0,1,1,0,0,0,0,9
8/27/2013,17,0,5,0,4,3,0,1,0,13,5,0,4,0,0,9
8/28/2013,20,1,0,0,1,3,0,0,0,6,1,0,0,0,0,9
8/29/2013,16,0,0,0,0,3,0,0,0,0,0,0,0,1,0,9
8/30/2013,21,1,0,0,1,4,0,0,0,2,8,0,0,0,0,9
8/31/2013,20,1,0,0,2,15,0,9,0,2,9,0,0,0,1,9
9/1/2013,18,0,0,0,0,14,0,4,0,1,4,2,0,0,0,9
9/2/2013,24,0,0,0,0,13,1,23,0,9,3,2,0,0,0,9
9/3/2013,26,1,3,0,2,15,0,2,0,2,7,3,0,0,0,9
9/4/2013,30,0,3,0,10,39,0,2,1,2,7,2,0,0,1,9
9/5/2013,35,0,7,0,6,33,0,11,2,3,6,3,1,0,0,9
9/6/2013,40,0,2,0,2,24,0,1,0,1,13,2,0,0,0,9
9/7/2013,31,1,3,0,0,36,0,2,0,2,5,2,0,0,0,9
9/8/2013,27,0,1,0,1,8,0,8,0,2,6,2,0,0,1,9
9/9/2013,23,1,3,0,5,23,0,2,1,2,4,0,0,1,0,9
9/10/2013,19,1,2,0,1,25,0,6,0,0,4,0,0,0,1,9
9/11/2013,16,0,0,0,4,14,0,2,0,1,7,2,0,0,2,9
9/12/2013,15,1,0,0,2,24,0,3,1,0,3,0,0,0,3,9
9/13/2013,24,0,2,0,3,64,2,17,1,5,7,5,1,0,0,9
9/14/2013,20,1,0,0,5,42,0,4,0,6,15,4,0,0,0,9
9/15/2013,21,1,2,0,5,7,0,4,0,1,2,0,0,0,1,9
9/16/2013,27,3,3,0,0,44,0,17,2,4,7,4,0,0,0,9
9/17/2013,28,0,1,0,18,3,0,2,0,0,6,3,1,0,1,9
9/18/2013,20,1,2,0,11,31,0,29,0,0,4,3,0,0,0,9
9/19/2013,19,3,1,0,5,20,0,0,0,0,15,1,0,1,0,9
9/20/2013,23,0,1,0,0,32,0,12,0,0,7,0,0,0,0,9
9/21/2013,18,0,3,0,2,14,0,10,0,2,8,0,1,0,3,9
9/22/2013,20,0,0,0,0,3,0,2,0,0,3,0,0,0,3,9
9/23/2013,24,1,2,0,2,43,0,3,0,0,4,2,0,0,0,9
9/24/2013,24,0,1,0,14,21,0,9,0,2,2,3,0,0,0,9
9/25/2013,19,1,0,0,0,6,0,1,0,5,2,1,0,0,0,9
9/26/2013,23,0,1,0,1,15,0,6,1,2,6,1,0,0,1,9
9/27/2013,20,0,2,0,29,18,0,8,0,3,4,0,0,0,0,9
9/28/2013,22,1,0,0,2,7,0,6,0,1,3,1,0,0,0,9
9/29/2013,21,1,1,0,0,0,0,1,1,0,0,0,0,0,0,9
9/30/2013,23,1,1,0,0,0,0,0,0,1,2,0,2,0,2,9
10/1/2013,19,1,1,0,1,1,0,0,0,1,0,0,0,0,0,9
10/2/2013,17,1,0,0,9,2,0,0,0,0,9,0,0,0,0,9
10/3/2013,10,1,0,0,2,1,0,0,0,0,1,0,0,0,1,9
10/4/2013,8,0,1,0,0,0,0,0,0,0,3,0,0,0,0,9
10/5/2013,8,3,1,0,2,6,0,17,0,1,3,0,0,0,1,9
10/6/2013,9,1,0,0,2,2,0,6,0,0,0,0,0,0,0,9
10/7/2013,19,1,1,0,1,4,0,1,0,1,1,0,0,0,1,9
10/8/2013,22,1,1,0,3,8,0,7,0,2,2,3,0,1,0,9
10/9/2013,30,1,0,0,0,17,7,0,0,0,1,0,0,0,0,9
10/10/2013,33,0,0,0,29,30,0,14,1,0,2,1,1,0,0,9
10/11/2013,31,0,0,0,5,31,1,1,0,0,4,5,0,0,0,9
10/12/2013,24,5,0,0,0,20,0,12,0,2,4,1,2,0,0,9
10/13/2013,27,0,1,0,9,0,0,8,0,0,1,0,0,0,1,9
10/14/2013,27,0,1,0,3,17,1,4,0,1,1,1,0,0,0,9
10/15/2013,30,2,1,0,0,3,0,32,0,0,5,0,0,0,0,9
10/16/2013,34,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9
10/17/2013,36,0,0,0,1,1,0,26,0,0,0,0,2,0,2,9
10/18/2013,38,0,0,0,13,9,0,0,0,2,0,0,0,0,0,9
10/19/2013,46,1,0,0,7,15,0,26,1,2,9,0,0,0,1,9
10/20/2013,37,1,1,0,3,3,0,8,0,0,0,0,0,0,1,9
10/21/2013,39,2,1,0,5,21,0,16,1,5,3,1,0,0,1,9
10/22/2013,52,1,0,0,2,29,0,17,0,2,2,1,0,0,0,9
10/23/2013,50,3,0,0,0,19,0,19,0,0,3,2,0,0,1,9
10/24/2013,51,2,0,0,1,4,0,29,0,0,3,0,0,0,2,9
10/25/2013,68,0,2,0,1,1,0,14,0,0,4,0,0,0,1,9
10/26/2013,62,1,0,0,1,7,1,5,0,0,5,1,0,0,0,9
10/27/2013,50,0,0,0,0,0,7,15,0,0,0,0,0,0,0,9
10/28/2013,52,3,1,0,1,33,97,16,0,1,3,2,1,0,2,9
10/29/2013,40,2,4,0,15,15,10,60,0,0,13,1,1,0,0,9
10/30/2013,28,2,2,0,5,17,0,48,0,2,23,1,0,2,1,9
10/31/2013,31,1,2,0,21,17,19,38,0,5,21,1,3,0,1,9
11/1/2013,28,0,2,0,5,25,30,16,1,4,6,0,4,0,0,9
11/2/2013,26,3,3,0,33,50,0,32,2,6,10,4,0,0,0,9
11/3/2013,30,0,2,0,106,34,1,8,1,5,3,6,0,0,0,9
11/4/2013,29,4,2,0,16,16,0,36,1,5,6,0,0,0,1,9
11/5/2013,31,2,4,0,21,18,10,18,1,9,3,1,1,1,0,9
11/6/2013,35,1,3,0,13,8,0,23,0,12,3,2,0,0,2,9
11/7/2013,38,14,2,0,3,43,0,115,0,2,6,1,5,1,0,9
11/8/2013,35,6,0,0,5,18,26,59,0,5,5,2,0,0,3,9
11/9/2013,37,1,4,0,7,7,4,13,0,5,3,1,3,1,0,9
11/10/2013,33,3,7,0,0,15,8,53,0,1,8,2,2,0,0,9
11/11/2013,33,8,15,0,25,15,21,19,1,2,2,4,0,0,3,9
11/12/2013,30,2,9,0,2,46,3,120,0,7,6,4,0,0,4,9
11/13/2013,28,0,8,0,1,8,2,9,0,1,7,0,0,2,0,9
11/14/2013,28,1,8,0,0,1,0,1,0,0,0,0,0,8,0,9
11/15/2013,26,1,6,0,0,0,0,0,0,0,2,0,0,0,0,9
11/16/2013,25,6,5,0,13,14,11,44,0,4,7,6,3,41,0,9
11/17/2013,22,0,10,0,9,25,6,50,0,7,11,6,0,1,1,9
11/18/2013,22,2,9,0,7,3,25,38,1,5,7,2,0,0,11,9
11/19/2013,20,2,12,0,1,16,0,50,1,9,2,4,0,1,11,9
11/20/2013,26,0,11,0,21,11,3,38,0,0,1,0,0,0,3,9
11/21/2013,22,4,11,0,2,5,0,27,0,4,5,2,1,0,2,9
11/22/2013,28,1,8,0,7,15,16,12,0,2,2,2,0,0,1,9
11/23/2013,28,5,3,0,5,26,8,47,1,10,9,2,0,0,1,9
11/24/2013,27,3,7,0,2,5,3,31,0,4,7,3,0,0,2,9
11/25/2013,21,3,7,0,4,31,9,51,0,5,10,2,0,0,5,9
11/26/2013,23,3,7,0,0,7,0,14,1,0,14,4,0,0,3,9
11/27/2013,17,3,6,0,1,22,3,17,0,4,23,2,0,0,2,9
11/28/2013,17,2,9,0,0,15,0,20,0,1,1,2,1,0,1,9
11/29/2013,14,0,3,0,0,10,20,17,0,2,5,2,0,0,1,9
11/30/2013,13,3,11,0,0,13,1,4,0,3,2,1,2,0,0,9
12/1/2013,8,1,1,0,0,9,0,8,0,1,22,3,0,0,1,9
12/2/2013,9,2,4,0,0,9,5,7,0,1,12,0,0,0,1,9
12/3/2013,6,4,6,0,2,21,1,23,0,4,6,2,1,2,1,9
12/4/2013,5,4,10,0,3,16,1,14,0,2,6,4,0,0,0,9
12/5/2013,5,3,4,0,10,16,13,26,0,1,7,5,1,0,5,9
12/6/2013,5,5,9,0,2,15,0,39,0,0,37,2,0,0,1,9
12/7/2013,3,3,5,0,1,19,5,26,0,5,9,1,0,0,1,9
12/8/2013,2,1,7,0,2,19,0,26,0,1,19,3,0,0,2,9
12/9/2013,2,1,0,0,1,13,1,2,0,5,17,5,1,0,1,9
12/10/2013,1,3,0,0,15,11,24,27,0,3,36,1,1,1,1,9
12/11/2013,0,1,2,0,11,14,0,18,0,6,54,1,0,0,3,9
12/12/2013,1,2,6,0,7,8,0,1,0,4,19,1,0,0,0,9
12/13/2013,1,0,3,0,2,7,0,1,0,0,29,1,0,0,0,9
12/14/2013,1,0,3,0,0,8,24,8,0,3,0,3,2,1,1,9
12/15/2013,1,0,2,0,1,11,8,0,0,2,0,0,0,0,1,9
12/16/2013,1,1,1,0,4,20,2,10,1,1,19,2,0,0,0,9
12/17/2013,0,1,0,0,0,16,0,0,0,1,2,2,0,0,0,9
12/18/2013,0,0,0,0,2,10,0,5,1,11,17,1,0,0,3,9
12/19/2013,0,0,1,0,15,27,6,3,0,3,0,0,0,0,0,9
12/20/2013,0,0,1,0,0,1,0,0,0,5,4,1,0,1,0,9
12/21/2013,0,0,0,0,0,4,0,0,0,4,0,1,0,0,0,9
12/22/2013,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,9
12/23/2013,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,9
12/24/2013,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,9
12/25/2013,0,0,0,0,1,12,0,0,0,1,0,3,0,0,0,9
12/26/2013,0,0,4,0,8,9,0,0,0,3,0,1,0,0,0,9
12/27/2013,0,0,0,0,1,17,0,4,0,7,0,0,4,0,0,9
12/28/2013,0,0,0,0,0,13,0,0,0,4,0,1,0,0,0,9
12/29/2013,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9
12/30/2013,0,0,0,0,0,4,0,0,1,6,0,0,0,0,0,9
12/31/2013,0,0,0,0,0,9,0,0,0,0,4,1,0,0,0,9
9/10/2011,23,0,21,0,0,0,0,0,0,0,0,0,0,0,0,10
9/11/2011,26,0,32,9,0,0,0,0,0,0,0,0,0,0,0,10
9/12/2011,33,0,44,1,0,0,0,0,0,0,0,0,0,0,0,10
9/13/2011,25,0,34,6,0,0,0,0,0,0,0,0,0,0,0,10
9/14/2011,32,0,22,18,0,0,0,0,0,0,0,0,0,0,0,10
9/15/2011,44,0,37,13,0,0,0,0,0,0,0,0,0,0,0,10
9/16/2011,59,0,32,6,0,0,0,0,0,0,0,0,0,0,0,10
9/17/2011,72,0,23,5,0,0,0,0,0,0,0,0,0,0,0,10
9/18/2011,89,0,18,4,0,0,0,0,0,0,0,0,0,0,0,10
9/19/2011,129,0,18,6,0,0,0,0,0,0,0,0,0,0,0,10
9/20/2011,146,0,17,2,0,0,0,0,0,0,0,0,0,0,0,10
9/21/2011,159,0,16,8,0,0,0,0,0,0,0,0,0,0,0,10
9/22/2011,164,0,35,20,0,0,0,0,0,0,0,0,0,0,0,10
9/23/2011,169,0,38,8,0,0,0,0,0,0,0,0,0,0,0,10
9/24/2011,156,0,24,9,0,0,0,0,0,0,0,0,0,0,0,10
9/25/2011,144,0,45,10,0,0,0,0,0,0,0,0,0,0,0,10
9/26/2011,158,0,49,17,0,0,0,0,0,0,0,0,0,0,0,10
9/27/2011,169,0,40,6,0,0,0,0,0,0,0,0,0,0,0,10
9/28/2011,170,0,59,3,0,0,0,0,0,0,0,0,0,0,0,10
9/29/2011,169,0,25,5,0,0,0,0,0,0,0,0,0,0,0,10
9/30/2011,176,0,45,11,0,0,0,0,0,0,0,0,0,0,0,10
10/1/2011,164,0,40,8,0,0,0,0,0,0,0,0,0,0,0,10
10/2/2011,147,0,45,6,0,0,0,0,0,0,0,0,0,0,0,10
10/3/2011,140,0,52,7,0,0,0,0,0,0,0,0,0,0,0,10
10/4/2011,127,0,48,5,0,0,0,0,0,0,0,0,0,0,0,10
10/5/2011,119,0,2,5,0,0,0,0,0,0,0,0,0,0,0,10
10/6/2011,103,0,2,5,0,0,0,0,0,0,0,0,0,0,0,10
10/7/2011,112,0,1,3,0,0,0,0,0,0,0,0,0,0,0,10
10/8/2011,109,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
10/9/2011,103,0,23,2,0,0,0,0,0,0,0,0,0,0,0,10
10/10/2011,102,0,12,5,0,0,0,0,0,0,0,0,0,0,0,10
10/11/2011,93,0,33,3,0,0,0,0,0,0,0,0,0,0,0,10
10/12/2011,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
10/13/2011,62,0,3,4,0,0,0,0,0,0,0,0,0,0,0,10
10/14/2011,64,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10
10/15/2011,51,0,3,8,0,0,0,0,0,0,0,0,0,0,0,10
10/16/2011,53,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10
10/17/2011,51,0,1,3,0,0,0,0,0,0,0,0,0,0,0,10
10/18/2011,51,0,4,3,0,0,0,0,0,0,0,0,0,0,0,10
10/19/2011,39,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10
10/20/2011,51,0,3,5,0,0,0,0,0,0,0,0,0,0,0,10
10/21/2011,57,0,1,5,0,0,0,0,0,0,0,0,0,0,0,10
10/22/2011,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
10/23/2011,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
10/24/2011,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
10/25/2011,40,0,1,3,0,0,0,0,0,0,0,0,0,0,0,10
10/26/2011,28,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10
10/27/2011,22,0,20,3,0,0,0,0,0,0,0,0,0,0,0,10
10/28/2011,19,0,120,0,0,0,0,0,0,0,0,0,0,0,0,10
10/29/2011,16,0,107,1,0,0,0,0,0,0,0,0,0,0,0,10
10/30/2011,16,0,94,0,0,0,0,0,0,0,0,0,0,0,0,10
10/31/2011,27,0,118,3,0,0,0,0,0,0,0,0,0,0,0,10
11/1/2011,26,0,12,1,0,0,0,0,0,0,0,0,0,0,0,10
11/2/2011,26,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10
11/3/2011,28,0,109,0,0,0,0,0,0,0,0,0,0,0,0,10
11/4/2011,28,0,94,1,0,0,0,0,0,0,0,0,0,0,0,10
11/5/2011,13,0,87,1,0,0,0,0,0,0,0,0,0,0,0,10
11/6/2011,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
11/7/2011,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
11/8/2011,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
11/9/2011,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,10
11/10/2011,7,0,183,0,0,0,0,0,0,0,0,0,0,0,0,10
11/11/2011,9,0,16,1,0,0,0,0,0,0,0,0,0,0,0,10
11/12/2011,11,0,29,1,0,0,0,0,0,0,0,0,0,0,0,10
11/13/2011,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
11/14/2011,13,0,49,2,0,0,0,0,0,0,0,0,0,0,0,10
11/15/2011,10,0,51,2,0,0,0,0,0,0,0,0,0,0,0,10
11/16/2011,6,0,54,1,0,0,0,0,0,0,0,0,0,0,0,10
11/17/2011,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10
11/18/2011,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
11/19/2011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
11/20/2011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
11/21/2011,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
11/22/2011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
11/23/2011,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
11/24/2011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
11/25/2011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
11/26/2011,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
11/27/2011,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
11/28/2011,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
11/29/2011,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
11/30/2011,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/1/2011,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/2/2011,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/3/2011,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/4/2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/5/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/6/2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/7/2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/8/2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/9/2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/10/2011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/11/2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/12/2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/13/2011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/14/2011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/15/2011,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/16/2011,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/17/2011,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/18/2011,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
12/19/2011,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/20/2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/21/2011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/22/2011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/23/2011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/24/2011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/25/2011,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
12/26/2011,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
12/27/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/28/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/29/2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/30/2011,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12/31/2011,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/1/2012,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/2/2012,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/3/2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/4/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/5/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/6/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/7/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/8/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/9/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/10/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/11/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/12/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/13/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/14/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/15/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/16/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/17/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/18/2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/19/2012,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/20/2012,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/21/2012,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/22/2012,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/23/2012,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/24/2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/25/2012,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10
1/26/2012,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/27/2012,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/28/2012,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
1/29/2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/30/2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1/31/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/1/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/2/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/3/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/4/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/5/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/6/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/7/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/8/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/9/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/10/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/11/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/12/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/13/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/14/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/15/2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/16/2012,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/17/2012,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/18/2012,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/19/2012,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/20/2012,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/21/2012,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/22/2012,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/23/2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/24/2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/25/2012,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
2/26/2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/27/2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2/28/2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
