date,confirmed,Awareness,Larviciding,Fogging,irs,Ovi_Trap,Dewatering,Tyres,Debris,FishSeed,Max_Temp,Min_Temp,Max_Humidity,Min_Humidity,Rainfall
2014-10-27,0,223,485,33,505,14,256,347,1800,45,30.0,20.0,82.0,46.0,0.0
2014-10-28,2,246,550,0,477,14,234,339,1780,21,26.5,20.0,81.0,70.0,0.1
2014-10-29,13,366,832,10,655,1,472,438,1944,39,28.0,18.0,76.0,38.0,2.0
2014-10-30,18,149,494,82,678,14,162,373,1664,11,28.0,17.8,81.0,41.0,0.0
2014-10-31,2,190,416,39,425,8,208,422,2197,14,28.5,18.0,76.0,28.0,0.0
2014-11-01,2,80,557,68,471,7,240,274,2238,47,29.5,15.6,72.0,35.0,0.0
2014-11-02,0,158,510,147,574,2,202,198,1051,0,29.5,16.0,81.0,45.0,0.0
2014-11-03,0,42,160,179,302,1,171,121,2107,13,26.6,17.5,80.0,44.0,0.0
2014-11-04,0,30,200,25,113,0,139,63,1934,21,27.0,17.0,75.0,35.0,1.0
2014-11-05,1,174,546,151,584,7,647,408,1970,19,29.0,15.0,75.0,35.0,0.0
2014-11-06,4,236,433,164,428,7,385,257,2148,22,29.6,17.0,72.0,32.0,0.0
2014-11-07,1,126,373,176,379,2,319,309,1644,14,24.6,18.0,90.0,47.0,28.0
2014-11-08,3,234,355,165,282,7,308,275,1494,34,26.4,17.5,75.0,35.0,0.0
2014-11-09,1,680,359,135,424,4,857,268,502,0,26.2,15.0,75.0,35.0,0.0
2014-11-10,8,335,309,33,125,0,282,284,1620,11,27.5,14.0,84.0,33.0,10.0
2014-11-11,4,188,344,72,171,8,260,256,2134,40,27.0,13.5,74.0,30.0,11.0
2014-11-12,3,452,195,4,184,1,277,318,1815,28,27.0,13.0,78.0,35.0,0.0
2014-11-13,1,386,387,18,70,0,118,257,1408,16,27.3,11.0,82.0,24.0,0.0
2014-11-14,0,259,176,3,99,0,106,334,901,7,26.5,11.7,82.0,31.0,0.0
2014-11-15,0,262,445,126,282,1,507,333,1449,15,26.8,12.5,87.0,32.0,0.0
2014-11-16,0,334,163,216,249,3,548,128,524,0,26.3,11.5,88.0,29.0,0.0
2014-11-17,1,170,278,413,313,0,295,325,1712,30,26.5,10.5,88.0,29.0,0.0
2014-11-18,1,137,331,346,266,5,214,312,1541,27,26.7,11.0,87.0,29.0,0.0
2014-11-19,0,79,187,596,183,2,540,286,1689,17,25.7,11.5,88.0,39.0,0.0
2014-11-20,0,101,236,288,254,11,139,301,1749,17,25.2,10.7,87.0,38.0,0.0
2014-11-21,1,128,146,206,152,2,173,274,1451,14,25.0,10.5,82.0,44.0,0.0
2014-11-22,0,99,148,395,162,6,204,258,2107,5,23.8,10.3,86.0,39.0,0.0
2014-11-23,1,390,48,148,100,3,543,82,406,0,25.3,10.0,86.0,39.0,0.0
2014-11-24,0,88,113,95,200,9,134,265,1885,19,25.0,11.0,86.0,38.0,0.0
2014-11-25,0,112,113,69,228,3,167,327,2503,11,24.5,10.0,81.0,35.0,0.0
2014-11-26,3,387,69,293,118,1,958,266,2723,15,25.2,10.6,81.0,35.0,0.0
2014-11-27,0,122,89,246,177,3,296,223,2755,3,24.0,11.3,82.0,47.0,0.0
2014-11-28,0,57,54,199,99,1,130,258,2671,5,25.3,12.0,88.0,39.0,0.1
2014-11-29,0,88,129,161,61,1,355,187,2274,3,26.1,13.0,82.0,39.0,0.0
2014-11-30,0,33,47,84,7,0,401,124,322,0,26.5,12.5,82.0,39.0,0.0
2014-12-01,0,98,51,106,51,4,87,200,1565,9,0,0,0,0,0
2014-12-02,1,127,64,108,149,0,68,134,2133,6,0,0,0,0,0
2014-12-03,0,109,44,208,49,0,454,196,2209,14,0,0,0,0,0
2014-12-04,0,134,79,63,51,1,402,182,1987,0,0,0,0,0,0
2014-12-05,0,83,29,103,48,0,49,88,2436,0,0,0,0,0,0
2014-12-06,0,112,76,125,76,4,94,99,2150,1,0,0,0,0,0
2014-12-07,0,68,8,32,48,0,26,37,372,0,0,0,0,0,0
2014-12-08,0,94,21,7,47,0,54,75,2057,5,0,0,0,0,0
2014-12-09,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
2014-12-10,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
2014-12-11,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
2014-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-13,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
2014-12-14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
2014-12-15,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
2014-12-16,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
2014-12-17,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
2014-12-18,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
2014-12-19,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
2014-12-20,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
2014-12-21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-12-22,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
2014-12-23,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
2014-12-24,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
2014-12-25,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2014-12-26,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
2014-12-27,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
2014-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-30,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2014-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
